episode,time,pet_at_bowl,bowl_weight,action_dispense,reward
4,385,1,5.59,{},0
4,386,1,-0.03,{},0
4,387,1,14.94,"{1: 10.0, 2: 15.0}",0
4,388,1,4.71,{},0
4,389,1,-0.2,{},0
4,390,1,14.9,"{1: 10.0, 2: 15.0}",0
4,391,1,4.94,{},0
4,392,1,-0.02,{},0
4,393,1,13.23,"{1: 10.0, 2: 15.0}",0
4,394,1,2.84,{},0
4,395,1,-0.07,{},0
4,396,1,14.63,"{1: 10.0, 2: 15.0}",0
4,397,1,4.74,{},0
4,398,1,-0.23,{},0
4,399,1,14.63,"{1: 10.0, 2: 15.0}",0
4,400,1,4.22,{},0
4,401,1,-0.07,{},0
4,402,1,15.46,"{1: 10.0, 2: 15.0}",0
4,403,1,5.24,{},0
4,404,1,-0.05,{},0
4,405,1,14.94,"{1: 10.0, 2: 15.0}",0
4,406,1,5.1,{},0
4,407,1,-0.02,{},0
4,408,1,15.31,"{1: 10.0, 2: 15.0}",0
4,409,1,4.95,{},0
4,410,1,-0.16,{},0
4,411,1,14.72,"{1: 10.0, 2: 15.0}",0
4,412,1,4.65,{},0
4,413,1,-0.12,{},0
4,414,1,15.13,"{1: 10.0, 2: 15.0}",0
4,415,1,4.85,{},0
4,416,1,0.15,{},0
4,417,1,14.87,"{1: 10.0, 2: 15.0}",0
4,418,1,4.84,{},0
4,419,1,0.1,{},0
4,420,1,14.98,"{1: 10.0, 2: 15.0}",0
4,421,1,5.3,{},0
4,422,1,0.06,{},0
4,423,1,12.85,"{1: 10.0, 2: 15.0}",0
4,424,1,2.76,{},0
4,425,1,-0.09,{},0
4,426,1,15.14,"{1: 10.0, 2: 15.0}",0
4,427,1,6.01,{},0
4,428,1,0.04,{},0
4,429,1,15.54,"{1: 10.0, 2: 15.0}",0
4,430,1,5.49,{},0
4,431,1,-0.06,{},0
4,432,1,15.04,"{1: 10.0, 2: 15.0}",0
4,433,1,4.84,{},0
4,434,1,0.04,{},0
4,435,1,14.82,"{1: 10.0, 2: 15.0}",0
4,436,1,4.91,{},0
4,437,1,-0.1,{},0
4,438,1,14.92,"{1: 10.0, 2: 15.0}",0
4,439,1,4.78,{},0
4,440,1,-0.09,{},0
4,441,1,15.08,"{1: 10.0, 2: 15.0}",0
4,442,1,5.13,{},0
4,443,1,-0.02,{},0
4,444,1,14.83,"{1: 10.0, 2: 15.0}",0
4,445,1,4.66,{},0
4,446,1,0.01,{},0
4,447,1,14.75,"{1: 10.0, 2: 15.0}",0
4,448,1,4.28,{},0
4,449,1,-0.1,{},0
4,450,1,14.99,"{1: 10.0, 2: 15.0}",0
4,451,1,4.73,{},0
4,452,1,-0.07,{},0
4,453,1,15.29,"{1: 10.0, 2: 15.0}",0
4,454,1,5.58,{},0
4,455,1,0.03,{},0
4,456,1,14.94,"{1: 10.0, 2: 15.0}",0
4,457,1,4.93,{},0
4,458,1,-0.04,{},0
4,459,1,14.87,"{1: 10.0, 2: 15.0}",0
4,460,1,4.99,{},0
4,461,1,-0.0,{},0
4,462,1,14.93,"{1: 10.0, 2: 15.0}",0
4,463,1,4.9,{},0
4,464,1,0.07,{},0
4,465,1,14.78,"{1: 10.0, 2: 15.0}",0
4,466,1,4.75,{},0
4,467,1,-0.02,{},0
4,468,1,13.06,"{1: 10.0, 2: 15.0}",0
4,469,1,3.07,{},0
4,470,1,0.03,{},0
4,471,1,14.89,"{1: 10.0, 2: 15.0}",0
4,472,1,4.37,{},0
4,473,1,-0.07,{},0
4,474,1,14.9,"{1: 10.0, 2: 15.0}",0
4,475,1,4.79,{},0
4,476,1,-0.1,{},0
4,477,1,15.04,"{1: 10.0, 2: 15.0}",0
4,478,1,4.72,{},0
4,479,1,0.04,{},0
4,480,1,15.01,"{1: 10.0, 2: 15.0}",0
4,481,1,5.11,{},0
4,482,1,-0.01,{},0
4,483,1,14.92,"{1: 10.0, 2: 15.0}",0
4,484,1,4.83,{},0
4,485,1,-0.19,{},0
4,486,1,15.12,"{1: 10.0, 2: 15.0}",0
4,487,1,5.03,{},0
4,488,1,-0.08,{},0
4,489,1,14.91,"{1: 10.0, 2: 15.0}",0
4,490,1,4.45,{},0
4,491,1,0.05,{},0
4,492,1,14.69,"{1: 10.0, 2: 15.0}",0
4,493,1,5.03,{},0
4,494,1,0.03,{},0
4,495,1,14.88,"{1: 10.0, 2: 15.0}",0
4,496,1,5.15,{},0
4,497,1,-0.08,{},0
4,498,1,14.96,"{1: 10.0, 2: 15.0}",0
4,499,1,4.67,{},0
4,500,1,-0.11,{},0
4,501,1,15.19,"{1: 10.0, 2: 15.0}",0
4,502,1,5.48,{},0
4,503,1,0.06,{},0
4,504,1,15.08,"{1: 10.0, 2: 15.0}",0
4,505,1,4.9,{},0
4,506,1,-0.05,{},0
4,507,1,14.96,"{1: 10.0, 2: 15.0}",0
4,508,1,5.42,{},0
4,509,1,0.0,{},0
4,510,1,15.02,"{1: 10.0, 2: 15.0}",0
4,511,1,3.06,{},0
4,512,1,0.02,{},0
4,513,1,14.85,"{1: 10.0, 2: 15.0}",0
4,514,1,4.96,{},0
4,515,1,0.16,{},0
4,516,1,14.44,"{1: 10.0, 2: 15.0}",0
4,517,1,4.83,{},0
4,518,1,0.06,{},0
4,519,1,15.12,"{1: 10.0, 2: 15.0}",0
4,520,1,3.37,{},0
4,521,1,-0.04,{},0
4,522,1,12.74,"{1: 10.0, 2: 15.0}",0
4,523,1,2.97,{},0
4,524,1,-0.05,{},0
4,525,1,14.81,"{1: 10.0, 2: 15.0}",0
4,526,1,4.69,{},0
4,527,1,0.18,{},0
4,528,1,15.11,"{1: 10.0, 2: 15.0}",0
4,529,1,4.81,{},0
4,530,1,-0.02,{},0
4,531,1,14.71,"{1: 10.0, 2: 15.0}",0
4,532,1,4.86,{},0
4,533,1,-0.05,{},0
4,534,1,14.82,"{1: 10.0, 2: 15.0}",0
4,535,1,4.44,{},0
4,536,1,0.09,{},0
4,537,1,12.88,"{1: 10.0, 2: 15.0}",0
4,538,1,3.27,{},0
4,539,1,-0.05,{},0
4,540,1,15.44,"{1: 10.0, 2: 15.0}",0
4,541,1,5.09,{},0
4,542,1,-0.13,{},0
4,543,1,14.98,"{1: 10.0, 2: 15.0}",0
4,544,1,4.52,{},0
4,545,1,0.01,{},0
4,546,1,14.58,"{1: 10.0, 2: 15.0}",0
4,547,1,4.84,{},0
4,548,1,-0.06,{},0
4,549,1,14.85,"{1: 10.0, 2: 15.0}",0
4,550,1,4.96,{},0
4,551,1,0.04,{},0
4,552,1,14.77,"{1: 10.0, 2: 15.0}",0
4,553,1,5.1,{},0
4,554,1,-0.02,{},0
4,555,1,14.94,"{1: 10.0, 2: 15.0}",0
4,556,1,5.14,{},0
4,557,1,-0.06,{},0
4,558,1,14.96,"{1: 10.0, 2: 15.0}",0
4,559,1,4.93,{},0
4,560,1,-0.08,{},0
4,561,1,15.1,"{1: 10.0, 2: 15.0}",0
4,562,1,4.68,{},0
4,563,1,0.12,{},0
4,564,1,14.73,"{1: 10.0, 2: 15.0}",0
4,565,1,4.67,{},0
4,566,1,-0.0,{},0
4,567,1,14.95,"{1: 10.0, 2: 15.0}",0
4,568,1,5.03,{},0
4,569,1,0.16,{},0
4,570,1,14.98,"{1: 10.0, 2: 15.0}",0
4,571,1,4.94,{},0
4,572,1,0.01,{},0
4,573,1,15.02,"{1: 10.0, 2: 15.0}",0
4,574,1,5.24,{},0
4,575,1,0.12,{},0
4,576,1,14.96,"{1: 10.0, 2: 15.0}",0
4,577,1,5.24,{},0
4,578,1,0.01,{},0
4,579,1,15.05,"{1: 10.0, 2: 15.0}",0
4,580,1,5.07,{},0
4,581,1,0.14,{},0
4,582,1,14.77,"{1: 10.0, 2: 15.0}",0
4,583,1,4.91,{},0
4,584,1,-0.13,{},0
4,585,1,14.94,"{1: 10.0, 2: 15.0}",0
4,586,1,5.03,{},0
4,587,1,-0.02,{},0
4,588,1,15.16,"{1: 10.0, 2: 15.0}",0
4,589,1,5.21,{},0
4,590,1,0.11,{},0
4,591,1,15.03,"{1: 10.0, 2: 15.0}",0
4,592,1,5.28,{},0
4,593,1,-0.01,{},0
4,594,1,14.81,"{1: 10.0, 2: 15.0}",0
4,595,1,4.8,{},0
4,596,1,0.19,{},0
4,597,1,14.98,"{1: 10.0, 2: 15.0}",0
4,598,1,4.92,{},0
4,599,1,0.14,{},0
4,600,1,14.8,"{1: 10.0, 2: 15.0}",0
4,601,1,4.64,{},0
4,602,1,0.01,{},0
4,603,1,15.06,"{1: 10.0, 2: 15.0}",0
4,604,1,4.96,{},0
4,605,1,-0.01,{},0
4,606,1,14.81,"{1: 10.0, 2: 15.0}",0
4,607,1,4.78,{},0
4,608,1,-0.14,{},0
4,609,1,15.24,"{1: 10.0, 2: 15.0}",0
4,610,1,5.09,{},0
4,611,1,0.09,{},0
4,612,1,15.12,"{1: 10.0, 2: 15.0}",0
4,613,1,5.4,{},0
4,614,1,0.09,{},0
4,615,1,15.55,"{1: 10.0, 2: 15.0}",0
4,616,1,3.48,{},0
4,617,1,-0.05,{},0
4,618,1,14.92,"{1: 10.0, 2: 15.0}",0
4,619,1,3.19,{},0
4,620,1,0.12,{},0
4,621,1,14.96,"{1: 10.0, 2: 15.0}",0
4,622,1,5.11,{},0
4,623,1,0.1,{},0
4,624,1,15.14,"{1: 10.0, 2: 15.0}",0
4,625,1,5.35,{},0
4,626,1,-0.08,{},0
4,627,1,15.04,"{1: 10.0, 2: 15.0}",0
4,628,1,4.74,{},0
4,629,1,0.06,{},0
4,630,1,15.35,"{1: 10.0, 2: 15.0}",0
4,631,1,3.03,{},0
4,632,1,-0.06,{},0
4,633,1,15.05,"{1: 10.0, 2: 15.0}",0
4,634,1,4.97,{},0
4,635,1,-0.0,{},0
4,636,1,15.03,"{1: 10.0, 2: 15.0}",0
4,637,1,4.96,{},0
4,638,1,0.1,{},0
4,639,1,14.52,"{1: 10.0, 2: 15.0}",0
4,640,1,4.89,{},0
4,641,1,0.0,{},0
4,642,1,15.42,"{1: 10.0, 2: 15.0}",0
4,643,1,5.09,{},0
4,644,1,-0.01,{},0
4,645,1,14.88,"{1: 10.0, 2: 15.0}",0
4,646,1,4.79,{},0
4,647,1,0.01,{},0
4,648,1,14.68,"{1: 10.0, 2: 15.0}",0
4,649,1,4.76,{},0
4,650,1,0.09,{},0
4,651,1,15.24,"{1: 10.0, 2: 15.0}",0
4,652,1,5.28,{},0
4,653,1,-0.11,{},0
4,654,1,15.28,"{1: 10.0, 2: 15.0}",0
4,655,1,4.88,{},0
4,656,1,0.16,{},0
4,657,1,15.28,"{1: 10.0, 2: 15.0}",0
4,658,1,5.06,{},0
4,659,1,-0.06,{},0
4,660,1,15.06,"{1: 10.0, 2: 15.0}",0
4,661,1,4.89,{},0
4,662,1,0.0,{},0
4,663,1,14.93,"{1: 10.0, 2: 15.0}",0
4,664,1,4.85,{},0
4,665,1,-0.05,{},0
4,666,1,15.22,"{1: 10.0, 2: 15.0}",0
4,667,1,5.4,{},0
4,668,1,-0.06,{},0
4,669,1,14.67,"{1: 10.0, 2: 15.0}",0
4,670,1,4.57,{},0
4,671,1,0.27,{},0
4,672,1,15.45,"{1: 10.0, 2: 15.0}",0
4,673,1,4.88,{},0
4,674,1,-0.21,{},0
4,675,1,15.15,"{1: 10.0, 2: 15.0}",0
4,676,1,4.9,{},0
4,677,1,-0.06,{},0
4,678,1,15.39,"{1: 10.0, 2: 15.0}",0
4,679,1,5.4,{},0
4,680,1,-0.03,{},0
4,681,1,15.13,"{1: 10.0, 2: 15.0}",0
4,682,1,5.43,{},0
4,683,1,-0.13,{},0
4,684,1,15.39,"{1: 10.0, 2: 15.0}",0
4,685,1,5.29,{},0
4,686,1,0.04,{},0
4,687,1,14.81,"{1: 10.0, 2: 15.0}",0
4,688,1,4.34,{},0
4,689,1,0.1,{},0
4,690,1,15.06,"{1: 10.0, 2: 15.0}",0
4,691,1,4.6,{},0
4,692,1,-0.01,{},0
4,693,1,14.72,"{1: 10.0, 2: 15.0}",0
4,694,1,4.29,{},0
4,695,1,0.12,{},0
4,696,1,14.71,"{1: 10.0, 2: 15.0}",0
4,697,1,4.65,{},0
4,698,1,0.05,{},0
4,699,1,15.19,"{1: 10.0, 2: 15.0}",0
4,700,1,4.89,{},0
4,701,1,0.11,{},0
4,702,1,15.31,"{1: 10.0, 2: 15.0}",0
4,703,1,5.87,{},0
4,704,1,0.04,{},0
4,705,1,13.02,"{1: 10.0, 2: 15.0}",0
4,706,1,3.28,{},0
4,707,1,-0.01,{},0
4,708,1,14.99,"{1: 10.0, 2: 15.0}",0
4,709,1,5.33,{},0
4,710,1,-0.07,{},0
4,711,1,14.57,"{1: 10.0, 2: 15.0}",0
4,712,1,5.1,{},0
4,713,1,-0.25,{},0
4,714,1,14.94,"{1: 10.0, 2: 15.0}",0
4,715,1,5.36,{},0
4,716,1,0.1,{},0
4,717,1,14.65,"{1: 10.0, 2: 15.0}",0
4,718,1,4.57,{},0
4,719,1,0.2,{},0
4,720,1,14.72,"{1: 10.0, 2: 15.0}",0
4,721,1,4.84,{},0
4,722,1,0.07,{},0
4,723,1,14.96,"{1: 10.0, 2: 15.0}",0
4,724,1,4.71,{},0
4,725,1,-0.02,{},0
4,726,1,14.7,"{1: 10.0, 2: 15.0}",0
4,727,1,5.46,{},0
4,728,1,-0.04,{},0
4,729,1,15.23,"{1: 10.0, 2: 15.0}",0
4,730,1,5.34,{},0
4,731,1,-0.09,{},0
4,732,1,15.02,"{1: 10.0, 2: 15.0}",0
4,733,1,4.42,{},0
4,734,1,0.14,{},0
4,735,1,15.14,"{1: 10.0, 2: 15.0}",0
4,736,1,5.07,{},0
4,737,1,-0.15,{},0
4,738,1,15.15,"{1: 10.0, 2: 15.0}",0
4,739,1,5.01,{},0
4,740,1,0.04,{},0
4,741,1,15.25,"{1: 10.0, 2: 15.0}",0
4,742,1,5.34,{},0
4,743,1,0.18,{},0
4,744,1,12.66,"{1: 10.0, 2: 15.0}",0
4,745,1,2.46,{},0
4,746,1,0.09,{},0
4,747,1,15.36,"{1: 10.0, 2: 15.0}",0
4,748,1,5.2,{},0
4,749,1,0.03,{},0
4,750,1,14.49,"{1: 10.0, 2: 15.0}",0
4,751,1,4.5,{},0
4,752,1,0.09,{},0
4,753,1,13.11,"{1: 10.0, 2: 15.0}",0
4,754,1,3.09,{},0
4,755,1,-0.02,{},0
4,756,1,15.07,"{1: 10.0, 2: 15.0}",0
4,757,1,5.46,{},0
4,758,1,0.24,{},0
4,759,1,14.85,"{1: 10.0, 2: 15.0}",0
4,760,1,5.3,{},0
4,761,1,0.11,{},0
4,762,1,15.04,"{1: 10.0, 2: 15.0}",0
4,763,1,5.02,{},0
4,764,1,-0.07,{},0
4,765,1,15.45,"{1: 10.0, 2: 15.0}",0
4,766,1,5.1,{},0
4,767,1,-0.03,{},0
4,768,1,15.04,"{1: 10.0, 2: 15.0}",0
4,769,1,4.85,{},0
4,770,1,-0.11,{},0
4,771,1,15.29,"{1: 10.0, 2: 15.0}",0
4,772,1,5.25,{},0
4,773,1,0.07,{},0
4,774,1,14.84,"{1: 10.0, 2: 15.0}",0
4,775,1,4.64,{},0
4,776,1,0.08,{},0
4,777,1,15.11,"{1: 10.0, 2: 15.0}",0
4,778,1,5.11,{},0
4,779,1,0.04,{},0
4,780,1,14.88,"{1: 10.0, 2: 15.0}",0
4,781,1,4.49,{},0
4,782,1,0.16,{},0
4,783,1,14.96,"{1: 10.0, 2: 15.0}",0
4,784,1,5.03,{},0
4,785,1,0.1,{},0
4,786,1,14.77,"{1: 10.0, 2: 15.0}",0
4,787,1,4.7,{},0
4,788,1,-0.09,{},0
4,789,1,14.95,"{1: 10.0, 2: 15.0}",0
4,790,1,5.16,{},0
4,791,1,-0.07,{},0
4,792,1,14.87,"{1: 10.0, 2: 15.0}",0
4,793,1,5.36,{},0
4,794,1,-0.03,{},0
4,795,1,14.55,"{1: 10.0, 2: 15.0}",0
4,796,1,4.56,{},0
4,797,1,0.05,{},0
4,798,1,14.75,"{1: 10.0, 2: 15.0}",0
4,799,1,3.12,{},0
4,800,1,0.07,{},0
4,801,1,15.4,"{1: 10.0, 2: 15.0}",0
4,802,1,3.63,{},0
4,803,1,0.11,{},0
4,804,1,12.97,"{1: 10.0, 2: 15.0}",0
4,805,1,3.47,{},0
4,806,1,-0.04,{},0
4,807,1,14.68,"{1: 10.0, 2: 15.0}",0
4,808,1,4.72,{},0
4,809,1,0.15,{},0
4,810,1,14.71,"{1: 10.0, 2: 15.0}",0
4,811,1,4.79,{},0
4,812,1,-0.07,{},0
4,813,1,14.92,"{1: 10.0, 2: 15.0}",0
4,814,1,5.02,{},0
4,815,1,-0.27,{},0
4,816,1,15.11,"{1: 10.0, 2: 15.0}",0
4,817,1,4.93,{},0
4,818,1,0.1,{},0
4,819,1,15.41,"{1: 10.0, 2: 15.0}",0
4,820,1,5.58,{},0
4,821,1,-0.08,{},0
4,822,1,15.28,"{1: 10.0, 2: 15.0}",0
4,823,1,4.96,{},0
4,824,1,-0.02,{},0
4,825,1,15.06,"{1: 10.0, 2: 15.0}",0
4,826,1,5.03,{},0
4,827,1,-0.02,{},0
4,828,1,14.74,"{1: 10.0, 2: 15.0}",0
4,829,1,4.65,{},0
4,830,1,-0.12,{},0
4,831,1,15.12,"{1: 10.0, 2: 15.0}",0
4,832,1,5.2,{},0
4,833,1,-0.02,{},0
4,834,1,14.97,"{1: 10.0, 2: 15.0}",0
4,835,1,2.99,{},0
4,836,1,-0.02,{},0
4,837,1,14.69,"{1: 10.0, 2: 15.0}",0
4,838,1,4.67,{},0
4,839,1,0.09,{},0
4,840,1,15.25,"{1: 10.0, 2: 15.0}",0
4,841,1,5.18,{},0
4,842,1,0.08,{},0
4,843,1,14.66,"{1: 10.0, 2: 15.0}",0
4,844,1,4.29,{},0
4,845,1,-0.09,{},0
4,846,1,15.33,"{1: 10.0, 2: 15.0}",0
4,847,1,5.37,{},0
4,848,1,-0.04,{},0
4,849,1,14.88,"{1: 10.0, 2: 15.0}",0
4,850,1,5.19,{},0
4,851,1,0.03,{},0
4,852,1,14.79,"{1: 10.0, 2: 15.0}",0
4,853,1,4.62,{},0
4,854,1,0.12,{},0
4,855,1,14.93,"{1: 10.0, 2: 15.0}",0
4,856,1,4.87,{},0
4,857,1,-0.05,{},0
4,858,1,13.02,"{1: 10.0, 2: 15.0}",0
4,859,1,2.71,{},0
4,860,1,0.04,{},0
4,861,1,15.21,"{1: 10.0, 2: 15.0}",0
4,862,1,5.04,{},0
4,863,1,0.08,{},0
4,864,1,15.32,"{1: 10.0, 2: 15.0}",0
4,865,1,5.27,{},0
4,866,1,-0.02,{},0
4,867,1,15.5,"{1: 10.0, 2: 15.0}",0
4,868,1,5.65,{},0
4,869,1,0.08,{},0
4,870,1,15.02,"{1: 10.0, 2: 15.0}",0
4,871,1,4.89,{},0
4,872,1,0.06,{},0
4,873,1,15.4,"{1: 10.0, 2: 15.0}",0
4,874,1,5.14,{},0
4,875,1,-0.05,{},0
4,876,1,14.97,"{1: 10.0, 2: 15.0}",0
4,877,1,5.0,{},0
4,878,1,0.0,{},0
4,879,1,13.15,"{1: 10.0, 2: 15.0}",0
4,880,1,2.64,{},0
4,881,1,-0.06,{},0
4,882,1,15.2,"{1: 10.0, 2: 15.0}",0
4,883,1,4.7,{},0
4,884,1,0.26,{},0
4,885,1,14.53,"{1: 10.0, 2: 15.0}",0
4,886,1,4.49,{},0
4,887,1,0.11,{},0
4,888,1,14.65,"{1: 10.0, 2: 15.0}",0
4,889,1,4.54,{},0
4,890,1,-0.02,{},0
4,891,1,15.29,"{1: 10.0, 2: 15.0}",0
4,892,1,4.83,{},0
4,893,1,-0.01,{},0
4,894,1,14.94,"{1: 10.0, 2: 15.0}",0
4,895,1,5.08,{},0
4,896,1,-0.12,{},0
4,897,1,15.03,"{1: 10.0, 2: 15.0}",0
4,898,1,3.19,{},0
4,899,1,-0.09,{},0
4,900,1,14.81,"{1: 10.0, 2: 15.0}",0
4,901,1,5.23,{},0
4,902,1,-0.07,{},0
4,903,1,13.02,"{1: 10.0, 2: 15.0}",0
4,904,1,3.17,{},0
4,905,1,-0.0,{},0
4,906,1,14.98,"{1: 10.0, 2: 15.0}",0
4,907,1,2.97,{},0
4,908,1,0.05,{},0
4,909,1,15.06,"{1: 10.0, 2: 15.0}",0
4,910,1,5.14,{},0
4,911,1,0.06,{},0
4,912,1,14.91,"{1: 10.0, 2: 15.0}",0
4,913,1,4.85,{},0
4,914,1,-0.23,{},0
4,915,1,15.12,"{1: 10.0, 2: 15.0}",0
4,916,1,4.91,{},0
4,917,1,-0.0,{},0
4,918,1,14.72,"{1: 10.0, 2: 15.0}",0
4,919,1,4.67,{},0
4,920,1,-0.2,{},0
4,921,1,15.17,"{1: 10.0, 2: 15.0}",0
4,922,1,4.63,{},0
4,923,1,0.22,{},0
4,924,1,14.96,"{1: 10.0, 2: 15.0}",0
4,925,1,4.99,{},0
4,926,1,0.01,{},0
4,927,1,14.62,"{1: 10.0, 2: 15.0}",0
4,928,1,5.04,{},0
4,929,1,0.06,{},0
4,930,1,15.04,"{1: 10.0, 2: 15.0}",0
4,931,1,5.05,{},0
4,932,1,-0.13,{},0
4,933,1,12.78,"{1: 10.0, 2: 15.0}",0
4,934,1,3.03,{},0
4,935,1,0.1,{},0
4,936,1,15.07,"{1: 10.0, 2: 15.0}",0
4,937,1,5.53,{},0
4,938,1,0.09,{},0
4,939,1,15.01,"{1: 10.0, 2: 15.0}",0
4,940,1,4.94,{},0
4,941,1,-0.06,{},0
4,942,1,14.8,"{1: 10.0, 2: 15.0}",0
4,943,1,4.84,{},0
4,944,1,0.07,{},0
4,945,1,14.93,"{1: 10.0, 2: 15.0}",0
4,946,1,5.21,{},0
4,947,1,-0.03,{},0
4,948,1,14.9,"{1: 10.0, 2: 15.0}",0
4,949,1,5.2,{},0
4,950,1,0.08,{},0
4,951,1,15.12,"{1: 10.0, 2: 15.0}",0
4,952,1,4.91,{},0
4,953,1,-0.16,{},0
4,954,1,15.23,"{1: 10.0, 2: 15.0}",0
4,955,1,5.34,{},0
4,956,1,0.13,{},0
4,957,1,14.87,"{1: 10.0, 2: 15.0}",0
4,958,1,4.83,{},0
4,959,1,-0.02,{},0
4,960,1,15.13,"{1: 10.0, 2: 15.0}",0
4,961,1,4.94,{},0
4,962,1,-0.05,{},0
4,963,1,14.89,"{1: 10.0, 2: 15.0}",0
4,964,1,2.85,{},0
4,965,1,0.09,{},0
4,966,1,15.01,"{1: 10.0, 2: 15.0}",0
4,967,1,4.97,{},0
4,968,1,-0.05,{},0
4,969,1,15.39,"{1: 10.0, 2: 15.0}",0
4,970,1,5.31,{},0
4,971,1,0.0,{},0
4,972,1,14.64,"{1: 10.0, 2: 15.0}",0
4,973,1,4.45,{},0
4,974,1,-0.07,{},0
4,975,1,15.27,"{1: 10.0, 2: 15.0}",0
4,976,1,5.16,{},0
4,977,1,0.11,{},0
4,978,1,15.04,"{1: 10.0, 2: 15.0}",0
4,979,1,5.15,{},0
4,980,1,0.08,{},0
4,981,1,15.15,"{1: 10.0, 2: 15.0}",0
4,982,1,4.94,{},0
4,983,1,0.06,{},0
4,984,1,15.1,"{1: 10.0, 2: 15.0}",0
4,985,1,5.14,{},0
4,986,1,0.03,{},0
4,987,1,14.91,"{1: 10.0, 2: 15.0}",0
4,988,1,4.73,{},0
4,989,1,-0.05,{},0
4,990,1,14.84,"{1: 10.0, 2: 15.0}",0
4,991,1,4.42,{},0
4,992,1,0.02,{},0
4,993,1,14.81,"{1: 10.0, 2: 15.0}",0
4,994,1,4.9,{},0
4,995,1,0.1,{},0
4,996,1,14.85,"{1: 10.0, 2: 15.0}",0
4,997,1,5.19,{},0
4,998,1,0.08,{},0
4,999,1,14.86,"{1: 10.0, 2: 15.0}",0
4,1000,1,4.91,{},0
4,1001,1,0.17,{},0
4,1002,1,15.39,"{1: 10.0, 2: 15.0}",0
4,1003,1,5.31,{},0
4,1004,1,0.08,{},0
4,1005,1,14.99,"{1: 10.0, 2: 15.0}",0
4,1006,1,5.1,{},0
4,1007,1,-0.12,{},0
4,1008,1,14.48,"{1: 10.0, 2: 15.0}",0
4,1009,1,4.52,{},0
4,1010,1,0.07,{},0
4,1011,1,15.46,"{1: 10.0, 2: 15.0}",0
4,1012,1,3.69,{},0
4,1013,1,-0.1,{},0
4,1014,1,15.11,"{1: 10.0, 2: 15.0}",0
4,1015,1,4.86,{},0
4,1016,1,-0.14,{},0
4,1017,1,13.17,"{1: 10.0, 2: 15.0}",0
4,1018,1,1.2,{},0
4,1019,1,-0.15,{},0
4,1020,1,14.95,"{1: 10.0, 2: 15.0}",0
4,1021,1,5.09,{},0
4,1022,1,0.07,{},0
4,1023,1,14.73,"{1: 10.0, 2: 15.0}",0
4,1024,1,4.75,{},0
4,1025,1,0.01,{},0
4,1026,1,15.16,"{1: 10.0, 2: 15.0}",0
4,1027,1,5.25,{},0
4,1028,1,-0.04,{},0
4,1029,1,14.91,"{1: 10.0, 2: 15.0}",0
4,1030,1,4.38,{},0
4,1031,1,-0.11,{},0
4,1032,1,14.75,"{1: 10.0, 2: 15.0}",0
4,1033,1,5.23,{},0
4,1034,1,0.09,{},0
4,1035,1,14.8,"{1: 10.0, 2: 15.0}",0
4,1036,1,5.02,{},0
4,1037,1,0.16,{},0
4,1038,1,15.0,"{1: 10.0, 2: 15.0}",0
4,1039,1,3.08,{},0
4,1040,1,0.24,{},0
4,1041,1,15.05,"{1: 10.0, 2: 15.0}",0
4,1042,1,5.11,{},0
4,1043,1,-0.05,{},0
4,1044,1,15.05,"{1: 10.0, 2: 15.0}",0
4,1045,1,5.46,{},0
4,1046,1,-0.05,{},0
4,1047,1,15.22,"{1: 10.0, 2: 15.0}",0
4,1048,1,5.04,{},0
4,1049,1,-0.08,{},0
4,1050,1,12.71,"{1: 10.0, 2: 15.0}",0
4,1051,1,2.75,{},0
4,1052,1,0.14,{},0
4,1053,1,15.24,"{1: 10.0, 2: 15.0}",0
4,1054,1,5.2,{},0
4,1055,1,-0.18,{},0
4,1056,1,14.78,"{1: 10.0, 2: 15.0}",0
4,1057,1,4.72,{},0
4,1058,1,-0.13,{},0
4,1059,1,15.12,"{1: 10.0, 2: 15.0}",0
4,1060,1,4.95,{},0
4,1061,1,0.1,{},0
4,1062,1,15.03,"{1: 10.0, 2: 15.0}",0
4,1063,1,5.18,{},0
4,1064,1,-0.09,{},0
4,1065,1,13.12,"{1: 10.0, 2: 15.0}",0
4,1066,1,3.19,{},0
4,1067,1,-0.03,{},0
4,1068,1,14.78,"{1: 10.0, 2: 15.0}",0
4,1069,1,5.12,{},0
4,1070,1,0.04,{},0
4,1071,1,14.83,"{1: 10.0, 2: 15.0}",0
4,1072,1,5.21,{},0
4,1073,1,0.01,{},0
4,1074,1,15.04,"{1: 10.0, 2: 15.0}",0
4,1075,1,5.04,{},0
4,1076,1,0.19,{},0
4,1077,1,12.85,"{1: 10.0, 2: 15.0}",0
4,1078,1,2.33,{},0
4,1079,1,-0.0,{},0
4,1080,1,14.84,"{1: 10.0, 2: 15.0}",0
4,1081,1,4.43,{},0
4,1082,1,0.06,{},0
4,1083,1,15.23,"{1: 10.0, 2: 15.0}",0
4,1084,1,5.36,{},0
4,1085,1,-0.07,{},0
4,1086,1,15.2,"{1: 10.0, 2: 15.0}",0
4,1087,1,5.42,{},0
4,1088,1,0.03,{},0
4,1089,1,14.92,"{1: 10.0, 2: 15.0}",0
4,1090,1,4.91,{},0
4,1091,1,-0.18,{},0
4,1092,1,15.09,"{1: 10.0, 2: 15.0}",0
4,1093,1,4.9,{},0
4,1094,1,-0.03,{},0
4,1095,1,15.66,"{1: 10.0, 2: 15.0}",0
